rows,aajtak.csv,AmarUjalaNews.csv,BloombergQuint.csv,bsindia.csv,BTVI.csv,businessline.csv,CNBCTV18Live.csv,CNBC_Awaaz.csv,CNNnews18.csv,DainikBhaskar.csv,DDNewsLive.csv,DeccanChronicle.csv,DeccanHerald.csv,dna.csv,EconomicTimes.csv,ETNOWlive.csv,FinancialXpress.csv,firstpost.csv,FortuneIndia.csv,fpjindia.csv,HindustanTimes.csv,htTweets.csv,HuffPostIndia.csv,IndianExpress.csv,IndiaToday.csv,indiatvnews.csv,JagranNews.csv,livemint.csv,LogicalIndians.csv,mid_day.csv,MirrorNow.csv,MumbaiMirror.csv,NavbharatTimes.csv,ndtv.csv,ndtvindia.csv,NDTVProfit.csv,NewIndianXpress.csv,News18India.csv,News24.csv,NEWS9.csv,newslaundry.csv,NewsX.csv,OfficialRDIndia.csv,Oneindia.csv,otvnews.csv,Outlookindia.csv,postcard_news.csv,qzindia.csv,RealRediffCom.csv,republic.csv,ReutersIndia.csv,rightlog_in.csv,RisingKashmir.csv,rpbreakingnews.csv,RVCJ_FB.csv,ScoopWhoop.csv,scroll_in.csv,SundayGuardian.csv,SwarajyaMag.csv,TheAsianAgeNews.csv,thebetterindia.csv,TheDailyPioneer.csv,thenewsminute.csv,TheQuint.csv,TheStatesmanLtd.csv,thetribunechd.csv,TheWeek.csv,thewire_in.csv,the_hindu.csv,TimesNow.csv,otimesofindia.csv,WIONews.csv,YahooNews.csv,YouthKiAwaaz.csv,ZeeBusiness.csv,ZeeNews.csv
aajtak.csv,,0.077750789,0.001752663,0.042763224,0.009656641,0.001511913,0.00786792,0.00726207,0.092397113,0.059978917,0.110331679,0.002470702,0.001300664,0.130608923,0.07703167,0.014700134,0.012897383,0.104225389,0.0001279,0.000372242,6.22E-05,0.228607564,0.005425769,0.145085829,0.209276761,0.040835747,0.062659517,0.081352468,0.001989657,0.013439075,0.002206558,0.005043465,0.076687104,0.275336394,0.058958524,0.021581451,0.014852461,0.096392705,0.001355174,5.51E-05,0.007010947,0.016938473,1.67E-05,0.002652073,0.011334943,0.012319139,0.001261949,0.000813025,0.000585859,0.024406725,0.018625989,0.00072263,0.001690761,0.01057558,0.002650734,0.004289709,0.010239855,0.000337227,0.004476406,0.001153673,0.011226155,0.001056617,0.005482841,0.012481616,0.000399657,0.002554839,0.00017144,0.013896949,0.172504672,0.26382763,0.227245546,0.002877494,0.002546886,0.001841407,0.007525962,0.223656893
AmarUjalaNews.csv,,,0.005431936,0.041650349,0.030645965,0.006984036,0.016141197,0.023548435,0.085097782,0.254066699,0.062583222,0.008973426,0.005519932,0.164506212,0.04148634,0.031235843,0.023054394,0.137602516,0.000440024,0.001705835,0.000283841,0.068662162,0.032673844,0.125923272,0.086557195,0.105614321,0.287921235,0.135564792,0.00578655,0.027909628,0.008012414,0.012786729,0.206786728,0.045857224,0.183522219,0.031417129,0.029135219,0.187974388,0.00126265,0.0001514,0.026038217,0.048854979,4.58E-05,0.011749989,0.027077505,0.042840709,0.00432038,0.004173758,0.00252629,0.043565355,0.03145356,0.002694482,0.004213864,0.042081019,0.00376768,0.013628787,0.036905933,0.001623258,0.016126842,0.007126262,0.020410143,0.005806167,0.018355489,0.034739355,0.001905168,0.01208665,0.000516271,0.037910854,0.079918491,0.053172249,0.042630386,0.010657888,0.003659877,0.005575263,0.033009051,0.063753303
BloombergQuint.csv,,,,0.017407559,0.045940672,0.073443738,0.041150107,0.076815361,0.004735893,0.00863505,0.005952503,0.019654476,0.019287554,0.007567041,0.011366785,0.055269219,0.030980952,0.009503781,0.010660511,0.009629381,0.00077536,0.003573286,0.033533585,0.007334462,0.004248825,0.009443402,0.00818234,0.015395002,0.019979537,0.007686133,0.033370312,0.01298782,0.007157056,0.002492541,0.009691761,0.026297906,0.01404518,0.007382242,0.000161969,0.000188443,0.040026038,0.008842231,0.000673973,0.015325428,0.002928306,0.030170488,0.010043512,0.032221742,0.008426395,0.021703462,0.026760401,0.011073489,0.007958361,0.006412539,0.003479947,0.015079926,0.042576689,0.009444927,0.035829829,0.016271997,0.008802196,0.017705644,0.033974607,0.041484214,0.0086011,0.022309328,0.002813051,0.033955592,0.004767262,0.002875057,0.002501915,0.034666707,0.001724407,0.009337557,0.071226803,0.003324228
bsindia.csv,,,,,0.109706423,0.014725114,0.096589721,0.02841601,0.083862535,0.039982388,0.106316021,0.008727474,0.004856415,0.101392765,0.365005534,0.126278673,0.196938562,0.111150673,0.001004282,0.001330157,0.000126003,0.136934001,0.021618467,0.098567156,0.126444152,0.072555071,0.04266964,0.403533497,0.006195925,0.023633547,0.006917613,0.009296482,0.047068893,0.086538645,0.040737823,0.221560823,0.055812746,0.053841234,0.000882933,0.00016053,0.020804335,0.054714889,7.85E-05,0.007466985,0.01412183,0.033721147,0.002399403,0.005289338,0.002507418,0.036266564,0.067638716,0.001830897,0.003386881,0.008052216,0.002848861,0.013878223,0.032159931,0.001537266,0.012825031,0.005029985,0.062482579,0.004072371,0.017168282,0.02915364,0.00149891,0.006881773,0.00099666,0.032677894,0.10392652,0.115857853,0.088101929,0.00802393,0.005449059,0.012456031,0.036175219,0.134392221
BTVI.csv,,,,,,0.029719377,0.188745444,0.07472004,0.029535287,0.025084553,0.045080853,0.01390184,0.009034121,0.042528068,0.049230397,0.271956369,0.21412589,0.040645807,0.002319456,0.00294338,0.000197848,0.022093383,0.025343189,0.033391166,0.028256391,0.078288051,0.025960927,0.08060483,0.007895811,0.017549679,0.01191516,0.011678393,0.027395878,0.013407353,0.02658763,0.225218075,0.07838666,0.028578968,0.000456376,0.000339576,0.026915578,0.071081676,0.00015572,0.012838738,0.00935583,0.040090364,0.00514337,0.010638946,0.005227228,0.027115096,0.080353269,0.005064829,0.004690637,0.009113697,0.00294782,0.012860323,0.031692409,0.004018585,0.021610814,0.009146903,0.03849681,0.008024712,0.023285179,0.029517692,0.002578756,0.00975573,0.001551951,0.025732896,0.027187011,0.0168909,0.013271914,0.016103303,0.004166469,0.011369604,0.092177906,0.032758268
businessline.csv,,,,,,,0.020758345,0.04388966,0.004369578,0.008399471,0.005575712,0.029837042,0.025756489,0.007137598,0.00860008,0.032000367,0.027754494,0.007676614,0.011785289,0.011188963,0.001090777,0.003069502,0.034363818,0.006535643,0.003931435,0.008799155,0.008520834,0.011055193,0.014443235,0.008221882,0.020548218,0.008493472,0.007676162,0.002115802,0.008917168,0.01812987,0.016751154,0.007286986,0.000148443,0.000315297,0.0263745,0.008667728,0.00081808,0.022060061,0.005239882,0.033114478,0.007094537,0.024876808,0.014962121,0.012277624,0.020096253,0.00682656,0.004767445,0.006193221,0.001819635,0.015246156,0.029266203,0.013787237,0.023569292,0.027240165,0.008277562,0.023029643,0.029420566,0.0223589,0.010662336,0.019600034,0.003189167,0.018404376,0.004634154,0.00246186,0.002173167,0.022140019,0.001943964,0.009038512,0.050352847,0.003206502
CNBCTV18Live.csv,,,,,,,,0.069737544,0.019797734,0.01948064,0.037001578,0.010303824,0.006590764,0.026480772,0.046634963,0.176694389,0.171649595,0.025198172,0.001694826,0.002019643,0.000189207,0.018326321,0.015211019,0.021596222,0.021954387,0.045420457,0.01944908,0.069430596,0.00637644,0.011107746,0.010125044,0.009212314,0.019980678,0.011802462,0.020917508,0.179832494,0.048633414,0.02163483,0.000281706,0.000236425,0.01761844,0.040982741,9.98E-05,0.009004835,0.006293607,0.024522709,0.003406613,0.005803346,0.00330989,0.02287047,0.047180481,0.002758095,0.003052131,0.007746084,0.002316122,0.007989461,0.023119001,0.002244793,0.014438402,0.005542882,0.042481181,0.005201738,0.016388099,0.021735962,0.001958483,0.007615605,0.00097942,0.020370245,0.021484623,0.014775801,0.011776982,0.01134115,0.002369285,0.013294527,0.06569171,0.024725218
CNBC_Awaaz.csv,,,,,,,,,0.011452019,0.034758626,0.015416589,0.019071907,0.013567092,0.018962152,0.020617667,0.104930423,0.047768159,0.016614793,0.00379872,0.005248046,0.000597823,0.008352872,0.023763756,0.015121638,0.010170158,0.029426242,0.033055776,0.021073914,0.012182778,0.01333282,0.021550693,0.01323701,0.029072707,0.005867758,0.035575166,0.062544768,0.024296458,0.030322316,0.000360335,0.000275613,0.03118454,0.019690117,0.000263774,0.019950878,0.005560955,0.041788561,0.008036332,0.013629866,0.008777731,0.031943948,0.031420159,0.006463016,0.005314991,0.019614767,0.004158984,0.010714446,0.031340664,0.005285452,0.02535164,0.013807454,0.008666125,0.012991932,0.02594845,0.032220536,0.004614892,0.017902397,0.001438214,0.027345767,0.009596243,0.00699433,0.005903632,0.023596257,0.002973961,0.006431535,0.340053763,0.012262346
CNNnews18.csv,,,,,,,,,,0.052967682,0.13124086,0.007104781,0.003269712,0.186339995,0.116575254,0.039211947,0.041631939,0.174446759,0.000391023,0.000806254,0.000107671,0.176609341,0.013432347,0.209673355,0.221278622,0.060177337,0.056671528,0.140666303,0.004477716,0.022700606,0.005266636,0.006856109,0.084542165,0.12342509,0.056192571,0.051790388,0.038852673,0.076883851,0.001249799,0.000236121,0.015747715,0.037393656,3.97E-05,0.006511872,0.019550763,0.028964053,0.002218184,0.002514019,0.001385007,0.036743116,0.044657313,0.001324959,0.004948181,0.009186611,0.002952245,0.009432556,0.022584709,0.001050893,0.008953958,0.002947422,0.018448808,0.002462243,0.014799371,0.024225146,0.000886879,0.004817388,0.00073305,0.024923853,0.192080628,0.139031341,0.115478087,0.00586937,0.006230061,0.006618017,0.013793184,0.156186436
DainikBhaskar.csv,,,,,,,,,,,0.07982943,0.012819746,0.007869196,0.088814375,0.046819517,0.035626088,0.024982154,0.059188096,0.000738376,0.002628705,0.000427006,0.045835246,0.025555559,0.075955778,0.056496647,0.134508377,0.435059856,0.042712274,0.008430052,0.025693978,0.011694542,0.014421492,0.269006019,0.032364548,0.28441451,0.03262853,0.039987849,0.256509497,0.001432972,0.000188347,0.038110577,0.052682041,8.07E-05,0.016716497,0.021875121,0.055685314,0.00657012,0.004642969,0.005562187,0.063798109,0.039857471,0.004113006,0.005642661,0.110747151,0.006254332,0.011481573,0.045193046,0.002517933,0.024427264,0.01035681,0.013559841,0.008882627,0.025716654,0.046292084,0.002652769,0.017671302,0.000785354,0.050043913,0.049776057,0.035749338,0.029898802,0.016011291,0.006069846,0.005648961,0.035074715,0.077060205
DDNewsLive.csv,,,,,,,,,,,,0.00825101,0.004475289,0.180626052,0.118404546,0.045612461,0.051603298,0.141192212,0.000510241,0.001168167,0.000160273,0.167354562,0.014024789,0.171286358,0.215802002,0.109863754,0.084325086,0.128326534,0.006208389,0.020579232,0.006366333,0.009153006,0.140316528,0.116401117,0.07926078,0.093339457,0.052932236,0.101962563,0.001501808,0.000186317,0.02029675,0.059881073,7.47E-05,0.008610971,0.014236477,0.034208005,0.004198885,0.002960969,0.001845118,0.055598276,0.066433952,0.003128561,0.004889749,0.014154581,0.003936749,0.007931049,0.027889549,0.001392242,0.016589224,0.003924217,0.043859196,0.0041008,0.018290772,0.028927079,0.001324027,0.006819692,0.000657416,0.034349467,0.192756463,0.140684453,0.11425077,0.009832338,0.006238463,0.004700767,0.016352863,0.259486976
DeccanChronicle.csv,,,,,,,,,,,,,0.11571102,0.010713419,0.007770528,0.017875044,0.012662469,0.010822215,0.006578553,0.013898891,0.001155708,0.005002102,0.036632324,0.010510485,0.006421172,0.014432211,0.012910624,0.008078625,0.020997296,0.011227235,0.02975881,0.014018074,0.012522436,0.00349874,0.014751118,0.010787725,0.038534589,0.011810306,0.000248577,0.000481547,0.038456018,0.01696016,0.000662074,0.0430158,0.003795011,0.047584798,0.009471253,0.021436906,0.01923557,0.017172957,0.020716438,0.00798535,0.009854638,0.009547113,0.00484046,0.013940214,0.036911304,0.0163607,0.025463174,0.075953479,0.007068796,0.037741214,0.055109408,0.031594061,0.017387238,0.031178244,0.00335128,0.025082807,0.006720832,0.003914371,0.003553746,0.025420974,0.002954638,0.011436968,0.020162841,0.005046162
DeccanHerald.csv,,,,,,,,,,,,,,0.005566397,0.003956114,0.010463689,0.008376639,0.005419435,0.00742978,0.019878997,0.001653494,0.002341474,0.028230057,0.005027486,0.002971328,0.008984885,0.007926725,0.004655335,0.0171858,0.006608199,0.031911324,0.0103502,0.007068958,0.001547434,0.008906368,0.006169975,0.020981928,0.006907653,0.000136113,0.000622191,0.030395815,0.009947253,0.001316456,0.033178272,0.002683085,0.029858438,0.012465202,0.022779685,0.019921343,0.011586118,0.012094399,0.011468087,0.008888596,0.007701932,0.002790462,0.009217129,0.027285076,0.021239939,0.023062086,0.078347202,0.004659342,0.04789177,0.036462827,0.022357026,0.022506394,0.030965849,0.002768493,0.018121613,0.003189899,0.00180048,0.00154846,0.025276409,0.0013672,0.010199156,0.013943565,0.002516591
dna.csv,,,,,,,,,,,,,,,0.129618971,0.060375295,0.042556607,0.347214064,0.000650787,0.001593088,0.000180296,0.194865496,0.021090953,0.298794735,0.242160412,0.109218631,0.093266838,0.259597737,0.007701502,0.034936913,0.008025273,0.012545683,0.16372253,0.11933146,0.088489357,0.074801175,0.06934575,0.116304199,0.001486451,0.00023786,0.026992812,0.075956891,8.64E-05,0.01049139,0.011622922,0.048825537,0.004165745,0.004110445,0.002495373,0.057731899,0.077823808,0.002781534,0.005676902,0.01383265,0.004933901,0.014444678,0.038431044,0.001894851,0.016145753,0.005585429,0.019359854,0.004725669,0.022684049,0.039089591,0.001590954,0.007896069,0.001110209,0.039840691,0.224703079,0.144619452,0.113095333,0.011792715,0.008252539,0.00545121,0.021791045,0.175488206
EconomicTimes.csv,,,,,,,,,,,,,,,,0.075825745,0.097173296,0.159399765,0.000720011,0.001015046,0.000130106,0.213332425,0.01627195,0.207738496,0.191844925,0.055964869,0.050043016,0.279737307,0.00645477,0.029391616,0.006228273,0.00882,0.058159255,0.157441486,0.050560784,0.120489466,0.043006809,0.070815317,0.001350006,0.000183894,0.019200171,0.038790361,6.79E-05,0.006927954,0.01071369,0.035923942,0.002529167,0.00366666,0.001844886,0.049141554,0.059848191,0.001739469,0.003920025,0.007730725,0.003139245,0.015021749,0.031372595,0.001289469,0.01151923,0.003635122,0.034799569,0.003072276,0.016474357,0.030261966,0.001132778,0.006035876,0.001205467,0.033537601,0.205313018,0.191368486,0.168708485,0.007163504,0.007763226,0.008277134,0.021214927,0.149585023
ETNOWlive.csv,,,,,,,,,,,,,,,,,0.183217324,0.062754276,0.002534682,0.003171604,0.000303508,0.029563543,0.029678166,0.049775353,0.037475004,0.078737435,0.03633314,0.10178789,0.010637801,0.02287278,0.016572175,0.015810424,0.039826789,0.019093579,0.039300045,0.252451006,0.090543034,0.041587713,0.000570818,0.000369547,0.031171646,0.07731884,0.000143004,0.01526455,0.010331732,0.049565271,0.005116139,0.011826346,0.005183874,0.040581485,0.088594128,0.003913865,0.005048523,0.011433975,0.003871393,0.016671909,0.042762003,0.003460238,0.022183546,0.009975925,0.032401041,0.008354937,0.029286107,0.039245611,0.002879378,0.012147063,0.001584736,0.036130012,0.036104642,0.024347638,0.018554482,0.017123438,0.005162382,0.03262666,0.111082876,0.037628347
FinancialXpress.csv,,,,,,,,,,,,,,,,,,0.038361486,0.001888242,0.002715419,0.000263711,0.037844333,0.023131962,0.039665469,0.048352935,0.064111628,0.027078048,0.147665857,0.008232073,0.018171974,0.010677251,0.010504951,0.027072069,0.023164806,0.02580736,0.238346982,0.061470106,0.029485865,0.000479254,0.000214006,0.021874734,0.053886686,0.000145588,0.011316801,0.010164214,0.033465036,0.003894117,0.006757232,0.003697638,0.029570947,0.055885986,0.003213072,0.004192387,0.008422076,0.003234896,0.013042348,0.030869075,0.002673797,0.017242425,0.007357084,0.043537398,0.006898275,0.020330872,0.028810516,0.002840659,0.010034554,0.00153168,0.028565453,0.044166979,0.030079398,0.02388744,0.012439911,0.003946243,0.008021372,0.050383279,0.052897832
firstpost.csv,,,,,,,,,,,,,,,,,,,0.000785729,0.001505523,0.000149227,0.185966558,0.025746517,0.293877692,0.224150189,0.082716227,0.062107619,0.270563098,0.009389995,0.03805239,0.008796242,0.011358902,0.122913666,0.123150859,0.063822779,0.079293221,0.072979362,0.075961976,0.001147041,0.000209983,0.032742155,0.069990728,0.000108468,0.010020828,0.011786103,0.049363408,0.003427216,0.005253931,0.002368909,0.050296641,0.090584966,0.002494037,0.00572087,0.009782967,0.004102583,0.02076568,0.05105092,0.002254482,0.015884551,0.005036686,0.021901187,0.004471655,0.026195991,0.047332788,0.00165408,0.00862812,0.001251114,0.049284456,0.212691894,0.146402481,0.110485027,0.009880869,0.00702579,0.010311616,0.017138686,0.121648297
FortuneIndia.csv,,,,,,,,,,,,,,,,,,,,0.008667845,0.001759015,0.000283748,0.005915677,0.000583008,0.000363582,0.000871761,0.000768343,0.000977293,0.004960331,0.000713239,0.005090196,0.00129828,0.000630952,0.000190989,0.000797762,0.001302804,0.001680861,0.000621714,1.82E-05,4.19E-05,0.004806246,0.000853524,0.002768987,0.004501303,0.000301141,0.003869276,0.003023945,0.015333798,0.006002401,0.001808358,0.002249108,0.005765363,0.000777995,0.000673664,0.000433574,0.002856318,0.004199578,0.007627823,0.005523803,0.00822586,0.001209448,0.010063706,0.005218082,0.0037018,0.009273221,0.005042807,0.000482873,0.002513092,0.000374144,0.000217936,0.000194127,0.005892831,0.00019812,0.00267174,0.004003876,0.00027051
fpjindia.csv,,,,,,,,,,,,,,,,,,,,,0.003262092,0.000597509,0.009861419,0.001227033,0.000724245,0.002795016,0.00247161,0.001265608,0.007722105,0.002732652,0.014275611,0.006363696,0.002265543,0.000382647,0.002767981,0.001791707,0.004632238,0.002054379,6.77E-05,9.27E-05,0.010256817,0.003071373,0.002296073,0.012243842,0.000757627,0.008822832,0.006620651,0.013046117,0.014687136,0.003288776,0.003747589,0.007124403,0.003807006,0.002808034,0.001687663,0.003627513,0.008528721,0.01706778,0.008460553,0.028989827,0.001735116,0.028178244,0.010782843,0.00711943,0.027209202,0.014945433,0.000994893,0.005263399,0.000702604,0.000436146,0.000377993,0.011858778,0.000483228,0.004910247,0.005376378,0.000687199
HindustanTimes.csv,,,,,,,,,,,,,,,,,,,,,,0.000125373,0.00073472,0.000186894,0.000115132,0.000427283,0.000412712,0.000133884,0.00058687,0.000143876,0.002280378,0.000391628,0.000323252,6.22E-05,0.000424046,0.000175565,0.000438407,0.000308674,4.48E-06,5.32E-06,0.00080741,0.000262252,0.0009995,0.001209426,0.000108884,0.000886244,0.000271822,0.001085348,0.000832848,0.000471059,0.000413611,0.000463249,0.000559999,0.000449257,0.000194168,0.000415216,0.00072113,0.00126681,0.000691653,0.001785211,0.000156839,0.002451111,0.000841128,0.0008189,0.00223366,0.001691172,7.72E-05,0.000571537,0.000128501,6.78E-05,6.77E-05,0.001454973,4.42E-05,0.000408253,0.000560918,0.000108309
htTweets.csv,,,,,,,,,,,,,,,,,,,,,,,0.008790688,0.278371494,0.401566715,0.043019294,0.049134228,0.171320923,0.003849499,0.01996241,0.003872457,0.005464445,0.070557531,0.375621606,0.048196217,0.052189108,0.026398058,0.067655665,0.001336016,0.000120576,0.01144116,0.025289289,4.01E-05,0.004221948,0.008008725,0.020163194,0.001477901,0.001767901,0.000904505,0.031095882,0.032789773,0.000889723,0.004335687,0.006869251,0.002778797,0.007384586,0.018061847,0.000690271,0.006115324,0.002049631,0.021147948,0.001638336,0.010215269,0.02026297,0.000685518,0.003755998,0.000570244,0.022573379,0.366298436,0.371658649,0.358148307,0.004133701,0.00491693,0.00386031,0.008776922,0.25977722
HuffPostIndia.csv,,,,,,,,,,,,,,,,,,,,,,,,0.018225201,0.012023279,0.027448405,0.029990125,0.022641336,0.04689225,0.044055234,0.039734684,0.037161556,0.029603533,0.006613471,0.030339852,0.021160976,0.03668163,0.025690153,0.000324761,0.000391114,0.097825721,0.024810653,0.000917196,0.028501921,0.04239219,0.102333204,0.009571759,0.046442431,0.010506619,0.030946073,0.040988777,0.009152465,0.015833991,0.013635873,0.00675451,0.081469314,0.134300214,0.012283941,0.042046017,0.027218245,0.033459782,0.023747574,0.081517917,0.087578672,0.010936175,0.036087631,0.003779275,0.082143798,0.011021146,0.007548726,0.006742642,0.035802002,0.003582245,0.029969003,0.023462928,0.011305081
IndianExpress.csv,,,,,,,,,,,,,,,,,,,,,,,,,0.331228825,0.077541742,0.080834294,0.180718923,0.007935345,0.02664609,0.008228887,0.009088366,0.104436974,0.185013951,0.08310113,0.061390613,0.055924228,0.106789548,0.001688159,0.000225525,0.025218643,0.05063106,9.39E-05,0.008611999,0.016694712,0.04212388,0.002851081,0.003810409,0.001834001,0.05366113,0.063964747,0.001867434,0.007277215,0.011732102,0.004240942,0.012381714,0.040473341,0.001520951,0.013019105,0.004293476,0.018862077,0.003503781,0.021661528,0.041556785,0.001452564,0.007623695,0.001094268,0.049573976,0.344494273,0.212682276,0.181942068,0.008374752,0.007762674,0.005520712,0.015769122,0.176395901
